dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.367472,8.967514,5.835003,7.388217,4.564523,-0.226359,6.069090
0.020000,10.513488,8.935016,5.984591,7.479437,4.561014,-0.175469,6.059258
0.020000,10.660948,8.900648,6.136003,7.570600,4.558163,-0.142529,6.049112
0.020000,10.809816,8.864329,6.289238,7.661721,4.556052,-0.105574,6.038649
0.020000,10.960056,8.825981,6.444294,7.752823,4.555096,-0.047766,6.027869
0.020000,11.111627,8.785522,6.601173,7.843922,4.554916,-0.009034,6.016771
0.020000,11.264489,8.742869,6.759874,7.935045,4.556169,0.062656,6.005356
0.020000,11.418597,8.697940,6.920398,8.026210,4.558255,0.104294,5.993627
0.020000,11.573906,8.650651,7.082747,8.117446,4.561805,0.177531,5.981585
0.020000,11.722502,8.603436,7.238663,7.795825,-16.081073,-1032.143921,5.966102
0.020000,11.864580,8.553342,7.389313,7.532512,-13.165658,145.770761,5.922762
0.020000,12.007191,8.496160,7.542961,7.682389,7.493892,1032.977499,5.881453
0.020000,12.150305,8.431999,7.699800,7.841930,7.977006,24.155684,5.842562
0.020000,12.293911,8.361027,7.859986,8.009311,8.369063,19.602867,5.806402
0.020000,12.438023,8.283474,8.023641,8.182740,8.671464,15.120026,5.773215
0.020000,12.582689,8.199621,8.190852,8.360574,8.891714,11.012517,5.743177
0.020000,12.727992,8.109790,8.361681,8.541423,9.042415,7.535051,5.716410
0.020000,12.874056,8.014342,8.536166,8.724240,9.140844,4.921440,5.692991
0.020000,13.021050,7.913665,8.714331,8.908286,9.202310,3.073314,5.672970
0.020000,13.169188,7.808171,8.896194,9.093151,9.243272,2.048126,5.656380
0.020000,13.318733,7.698289,9.081768,9.278702,9.277527,1.712710,5.643250
0.020000,13.469997,7.584472,9.271070,9.465071,9.318461,2.046729,5.633611
0.020000,13.623339,7.467190,9.464121,9.652575,9.375227,2.838289,5.627509
0.020000,13.778508,7.347450,9.660119,9.799868,7.364623,-100.530191,5.625015
0.020000,13.934486,7.226917,9.857241,9.856133,2.813253,-227.568511,5.626143
0.020000,14.090774,7.106870,10.054313,9.853583,-0.127515,-147.038423,5.630828
0.020000,14.247639,6.987976,10.251144,9.841569,-0.600698,-23.659106,5.638995
0.020000,14.405457,6.870797,10.447708,9.828196,-0.668634,-3.396799,5.650590
0.020000,14.564587,6.755895,10.643985,9.813859,-0.716873,-2.411962,5.665574
0.020000,14.725361,6.643832,10.839961,9.798755,-0.755179,-1.915328,5.683918
0.020000,14.888080,6.535186,11.035618,9.782862,-0.794652,-1.973623,5.705590
0.020000,15.053003,6.430545,11.230936,9.765915,-0.847329,-2.633854,5.730548
0.020000,15.220329,6.330513,11.425883,9.747352,-0.928165,-4.041831,5.758728
0.020000,15.390190,6.235709,11.620409,9.726317,-1.051769,-6.180180,5.790031
0.020000,15.562629,6.146752,11.814442,9.701635,-1.234065,-9.114808,5.824312
0.020000,15.737595,6.064259,12.007880,9.671872,-1.488188,-12.706144,5.861367
0.020000,15.914921,5.988816,12.200587,9.635390,-1.824098,-16.795475,5.900928
0.020000,16.094328,5.920964,12.392397,9.590470,-2.246003,-21.095245,5.942656
0.020000,16.275421,5.861165,12.583107,9.535506,-2.748177,-25.108748,5.986149
0.020000,16.457700,5.809784,12.772489,9.469107,-3.319930,-28.587640,6.030950
0.020000,16.640583,5.767058,12.960297,9.390413,-3.934723,-30.739622,6.076565
0.020000,16.823434,5.733085,13.146277,9.299000,-4.570664,-31.797054,6.122487
0.020000,17.005595,5.707815,13.330183,9.195268,-5.186596,-30.796591,6.168219
0.020000,17.186421,5.691059,13.511783,9.080027,-5.762020,-28.771240,6.213303
0.020000,17.365311,5.682498,13.690878,8.954739,-6.264432,-25.120572,6.257334
0.020000,17.541729,5.681712,13.867298,8.821018,-6.686029,-21.079845,0.016792
0.020000,17.715225,5.688200,14.040915,8.680843,-7.008755,-16.136334,0.057787
0.020000,17.878195,5.700713,14.204365,8.172466,-25.418842,-920.504302,0.094629
0.020000,18.030469,5.715741,14.357379,7.650728,-26.086931,-33.404480,0.102318
0.020000,18.181243,5.731883,14.509014,7.581758,-3.448479,1131.922602,0.111211
0.020000,18.330496,5.749298,14.659279,7.513260,-3.424923,1.177783,0.121325
0.020000,18.478207,5.768143,14.808188,7.445416,-3.392157,1.638302,0.132688
0.020000,18.624353,5.788573,14.955755,7.378373,-3.352156,2.000074,0.145331
0.020000,18.768908,5.810744,15.102001,7.312279,-3.304733,2.371147,0.159293
0.020000,18.911841,5.834813,15.246946,7.247251,-3.251396,2.666835,0.174615
0.020000,19.053113,5.860936,15.390613,7.183372,-3.193956,2.872016,0.191345
0.020000,19.192681,5.889272,15.533028,7.120741,-3.131535,3.121061,0.209531
0.020000,19.330490,5.919978,15.674217,7.059420,-3.066045,3.274481,0.229227
0.020000,19.466475,5.953214,15.814204,6.999373,-3.002371,3.183682,0.250484
0.020000,19.600558,5.989136,15.953016,6.940580,-2.939655,3.135834,0.273351
0.020000,19.732646,6.027900,16.090674,6.882930,-2.882495,2.858006,0.297875
0.020000,19.862629,6.069656,16.227199,6.826257,-2.833648,2.442310,0.324094
0.020000,19.990377,6.114544,16.362605,6.770276,-2.799028,1.731041,0.352037
0.020000,20.115740,6.162693,16.496897,6.714586,-2.784490,0.726877,0.381715
0.020000,20.238545,6.214217,16.630072,6.658778,-2.790397,-0.295349,0.413123
0.020000,20.358595,6.269204,16.762116,6.602174,-2.830216,-1.990947,0.446230
0.020000,20.475671,6.327712,16.892997,6.544092,-2.904102,-3.694282,0.480977
0.020000,20.589535,6.389764,17.022672,6.483710,-3.019104,-5.750140,0.517271
0.020000,20.699931,6.455338,17.151075,6.420147,-3.178159,-7.952719,0.554985
0.020000,20.806596,6.524361,17.278124,6.352452,-3.384744,-10.329235,0.593954
0.020000,20.909262,6.596706,17.403719,6.279749,-3.635128,-12.519237,0.633977
0.020000,21.007672,6.672187,17.527742,6.201191,-3.927908,-14.638993,0.674820
0.020000,21.101588,6.750561,17.650064,6.116105,-4.254287,-16.318923,0.716221
0.020000,21.190803,6.831532,17.770545,6.024033,-4.603620,-17.466679,0.757901
0.020000,21.275152,6.914757,17.889040,5.924760,-4.963635,-18.000758,0.799572
0.020000,21.354520,6.999856,18.005407,5.818339,-5.321049,-17.870706,0.840947
0.020000,21.428848,7.086427,18.119509,5.705088,-5.662555,-17.075297,0.881753
0.020000,21.498136,7.174055,18.231221,5.585612,-5.973812,-15.562844,0.921741
0.020000,21.562440,7.262331,18.340434,5.460641,-6.248527,-13.735737,0.960690
0.020000,21.621867,7.350854,18.447055,5.331035,-6.480342,-11.590728,0.998415
0.020000,21.676572,7.439252,18.551011,5.197796,-6.661951,-9.080478,1.034771
0.020000,21.726745,7.527179,18.652246,5.061760,-6.801792,-6.992023,1.069647
0.020000,21.772607,7.614327,18.750725,4.923940,-6.890985,-4.459658,1.102970
0.020000,21.814398,7.700421,18.846425,4.785043,-6.944861,-2.693801,1.134698
0.020000,21.852369,7.785225,18.939342,4.645804,-6.961927,-0.853303,1.164817
0.020000,21.886776,7.868535,19.029477,4.506794,-6.950537,0.569513,1.193336
