dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.892889,9.873377,6.370084,8.077910,5.345863,0.143822,6.049112
0.020000,11.051922,9.834579,6.533781,8.184865,5.347743,0.094004,6.038649
0.020000,11.212607,9.793565,6.699618,8.291843,5.348906,0.058154,6.027869
0.020000,11.374901,9.750243,6.867595,8.398819,5.348777,-0.006415,6.016771
0.020000,11.538758,9.704523,7.037710,8.505777,5.347898,-0.043984,6.005356
0.020000,11.704127,9.656310,7.209964,8.612686,5.345462,-0.121794,5.993627
0.020000,11.870955,9.605514,7.384354,8.719526,5.341993,-0.173464,5.981585
0.020000,12.034298,9.553585,7.555753,8.569939,-7.479343,-641.066792,5.966102
0.020000,12.217250,9.489089,7.749741,9.699381,56.472077,3197.571040,5.922762
0.020000,12.398204,9.416545,7.944694,9.747684,2.415189,-2702.844434,5.881453
0.020000,12.576808,9.336485,8.140422,9.786366,1.934080,-24.055423,5.842562
0.020000,12.752834,9.249503,8.336766,9.817204,1.541902,-19.608916,5.806402
0.020000,12.926175,9.156233,8.533606,9.842004,1.240002,-15.094993,5.773215
0.020000,13.096832,9.057325,8.730854,9.862403,1.019943,-11.002963,5.743177
0.020000,13.264907,8.953427,8.928449,9.879762,0.867968,-7.598747,5.716410
0.020000,13.430579,8.845175,9.126352,9.895159,0.769844,-4.906202,5.692991
0.020000,13.594094,8.733190,9.324539,9.909310,0.707536,-3.115373,5.672970
0.020000,13.755748,8.618076,9.522991,9.922629,0.665943,-2.079663,5.656380
0.020000,13.915877,8.500423,9.721696,9.935234,0.630259,-1.784216,5.643250
0.020000,14.074845,8.380813,9.920636,9.947018,0.589206,-2.052663,5.633611
0.020000,14.233034,8.259826,10.119789,9.957638,0.531019,-2.909312,5.627509
0.020000,14.390178,8.138562,10.318281,9.924606,-1.651621,-109.132016,5.625015
0.020000,14.545263,8.018719,10.514275,9.799691,-6.245740,-229.705958,5.626143
0.020000,14.697835,7.901525,10.706662,9.619332,-9.017956,-138.610769,5.630828
0.020000,14.848190,7.787562,10.895326,9.433234,-9.304915,-14.347954,5.638995
0.020000,14.996697,7.677293,11.080296,9.248463,-9.238521,3.319669,5.650590
0.020000,15.143676,7.571159,11.261589,9.064648,-9.190764,2.387851,5.665574
0.020000,15.289398,7.469581,11.439220,8.881586,-9.153096,1.883412,5.683918
0.020000,15.434092,7.372964,11.613206,8.699291,-9.114747,1.917471,5.705590
0.020000,15.577937,7.281688,11.783567,8.518043,-9.062419,2.616396,5.730548
0.020000,15.721073,7.196109,11.950335,8.338394,-8.982429,3.999487,5.758728
0.020000,15.863596,7.116553,12.113559,8.161217,-8.858862,6.178343,5.790031
0.020000,16.005568,7.043304,12.273313,7.987677,-8.676996,9.093307,5.824312
0.020000,16.147015,6.976605,12.429697,7.819222,-8.422772,12.711193,5.861367
0.020000,16.287937,6.916641,12.582847,7.657494,-8.086384,16.819390,5.900928
0.020000,16.428314,6.863541,12.732931,7.504207,-7.664343,21.102049,5.942656
0.020000,16.568108,6.817374,12.880151,7.361010,-7.159834,25.225444,5.986149
0.020000,16.707269,6.778141,13.024736,7.229240,-6.588522,28.565642,6.030950
0.020000,16.845736,6.745788,13.166933,7.109853,-5.969356,30.958277,6.076565
0.020000,16.983442,6.720200,13.306996,7.003125,-5.336399,31.647832,6.122487
0.020000,17.120308,6.701214,13.445173,6.908842,-4.714157,31.112117,6.168219
0.020000,17.256246,6.688618,13.581693,6.826039,-4.140151,28.700302,6.213303
0.020000,17.391159,6.682164,13.716761,6.753372,-3.633316,25.341750,6.257334
0.020000,17.524939,6.681571,13.850541,6.689032,-3.217028,20.814403,0.016792
0.020000,17.657470,6.686531,13.983166,6.631209,-2.891139,16.294433,0.057787
0.020000,17.783707,6.696239,14.109776,6.330499,-15.035477,-607.216894,0.094629
0.020000,17.928330,6.710511,14.255100,7.266245,46.787253,3091.136526,0.102318
0.020000,18.070261,6.725705,14.397843,7.137143,-6.455083,-2662.116799,0.111211
0.020000,18.209468,6.741947,14.537994,7.007535,-6.480402,-1.265977,0.121325
0.020000,18.345908,6.759353,14.675540,6.877277,-6.512904,-1.625074,0.132688
0.020000,18.479533,6.778031,14.810464,6.746211,-6.553279,-2.018775,0.145331
0.020000,18.610288,6.798084,14.942748,6.614210,-6.600075,-2.339810,0.159293
0.020000,18.738112,6.819607,15.072371,6.481146,-6.653165,-2.654487,0.174615
0.020000,18.862934,6.842686,15.199309,6.346901,-6.712293,-2.956412,0.191345
0.020000,18.984679,6.867400,15.323537,6.211414,-6.774334,-3.102047,0.209531
0.020000,19.103265,6.893821,15.445030,6.074653,-6.838061,-3.186317,0.229227
0.020000,19.218602,6.922007,15.563762,5.936574,-6.903945,-3.294210,0.250484
0.020000,19.330598,6.952008,15.679707,5.797243,-6.966537,-3.129630,0.273351
0.020000,19.439156,6.983863,15.792842,5.656763,-7.024015,-2.873898,0.297875
0.020000,19.544179,7.017595,15.903148,5.515327,-7.071779,-2.388170,0.324094
0.020000,19.645567,7.053216,16.010612,5.373196,-7.106577,-1.739934,0.352037
0.020000,19.743228,7.090721,16.115227,5.230718,-7.123857,-0.863965,0.381715
0.020000,19.837073,7.130089,16.216995,5.088440,-7.113933,0.496196,0.413123
0.020000,19.927027,7.171285,16.315933,4.946903,-7.076858,1.853743,0.446230
0.020000,20.013026,7.214256,16.412071,4.806852,-7.002554,3.715195,0.480977
0.020000,20.095025,7.258936,16.505453,4.669102,-6.887495,5.752959,0.517271
0.020000,20.173001,7.305246,16.596144,4.534555,-6.727355,8.006985,0.554985
0.020000,20.246954,7.353095,16.684226,4.404121,-6.521683,10.283615,0.593954
0.020000,20.316908,7.402384,16.769801,4.278730,-6.269539,12.607175,0.633977
0.020000,20.382915,7.453006,16.852984,4.159190,-5.976984,14.627751,0.674820
0.020000,20.445049,7.504853,16.933908,4.046180,-5.650500,16.324215,0.716221
0.020000,20.503404,7.557812,17.012712,3.940173,-5.300375,17.506232,0.757901
0.020000,20.558094,7.611770,17.089539,3.841383,-4.939504,18.043591,0.799572
0.020000,20.609245,7.666613,17.164534,3.749745,-4.581891,17.880616,0.840947
0.020000,20.656994,7.722226,17.237833,3.664923,-4.241123,17.038426,0.881753
0.020000,20.701481,7.778490,17.309560,3.586370,-3.927616,15.675344,0.921741
0.020000,20.742853,7.835286,17.379826,3.513315,-3.652766,13.742505,0.960690
0.020000,20.781253,7.892489,17.448723,3.444860,-3.422754,11.500572,0.998415
0.020000,20.816826,7.949975,17.516326,3.380105,-3.237728,9.251326,1.034771
0.020000,20.849714,8.007613,17.582686,3.318044,-3.103050,6.733885,1.069647
0.020000,20.880057,8.065274,17.647844,3.257869,-3.008745,4.715275,1.102970
0.020000,20.907991,8.122827,17.711818,3.198715,-2.957708,2.551819,1.134698
0.020000,20.933653,8.180143,17.774616,3.139914,-2.940061,0.882359,1.164817
0.020000,20.957172,8.237096,17.836234,3.080881,-2.951652,-0.579545,1.193336
0.020000,20.978678,8.293562,17.896657,3.021146,-2.986725,-1.753651,1.220283
0.020000,20.998296,8.349425,17.955865,2.960407,-3.036973,-2.512404,1.245701
0.020000,21.016147,8.404574,18.013830,2.898266,-3.107033,-3.503021,1.269640
0.020000,21.032349,8.458903,18.070525,2.834705,-3.178075,-3.552070,1.292161
0.020000,21.047016,8.512317,18.125916,2.769557,-3.257382,-3.965372,1.313328
0.020000,21.060256,8.564724,18.179969,2.702682,-3.343780,-4.319861,1.333206
0.020000,21.072175,8.616043,18.232654,2.634234,-3.422381,-3.930078,1.351862
0.020000,21.082872,8.666197,18.283936,2.564120,-3.505696,-4.165745,1.369362
0.020000,21.092442,8.715118,18.333784,2.492384,-3.586785,-4.054462,1.385770
0.020000,21.100975,8.762741,18.382166,2.419090,-3.664730,-3.897243,1.401146
0.020000,21.108556,8.809012,18.429054,2.344397,-3.734631,-3.495054,1.415550
0.020000,21.115267,8.853878,18.474419,2.268269,-3.806386,-3.587722,1.429037
0.020000,21.121183,8.897295,18.518237,2.190905,-3.868240,-3.092731,1.441659
0.020000,21.126374,8.939220,18.560482,2.112241,-3.933204,-3.248207,1.453465
0.020000,21.130909,8.979614,18.601130,2.032408,-3.991643,-2.921924,1.464500
0.020000,21.134849,9.018448,18.640164,1.951674,-4.036706,-2.253154,1.474806
0.020000,21.138253,9.055690,18.677560,1.869825,-4.092420,-2.785707,1.484423
0.020000,21.141176,9.091311,18.713302,1.787073,-4.137589,-2.258432,1.493387
0.020000,21.143669,9.125293,18.747374,1.703621,-4.172632,-1.752165,1.501731
0.020000,21.145778,9.157609,18.779759,1.619268,-4.217646,-2.250674,1.509485
0.020000,21.147548,9.188243,18.810444,1.534236,-4.251577,-1.696574,1.516678
0.020000,21.149018,9.217178,18.839417,1.448622,-4.280736,-1.457944,1.523335
0.020000,21.150227,9.244398,18.866664,1.362363,-4.312938,-1.610091,1.529481
